Listing of POP Phase Cross-Section Data

File : C:\Users\liyitong\Documents\Zemax\Autosave\Recovered\R_fu_05.zos
Title: 
Date : 2026/6/29


Phase X-Cross section surface 4 
Beam wavelength is 1.00000 µm in the media with index 1.00000 at 0.0000 (deg)
Center, Y = 0.0000E+00
Beam Width X = 1.19468E-01, Y = 1.19468E-01 Millimeters
Grid size (X by Y): 2048 by 2048


  X Coordinate	    Phase (rad)
 -7.869932E-02	  1.049836E+00
 -7.859932E-02	  1.114135E+00
 -7.849932E-02	  1.178357E+00
 -7.839932E-02	  1.242502E+00
 -7.829932E-02	  1.306568E+00
 -7.819932E-02	  1.370557E+00
 -7.809933E-02	  1.434468E+00
 -7.799933E-02	  1.498301E+00
 -7.789933E-02	  1.562057E+00
 -7.779933E-02	  1.625735E+00
 -7.769933E-02	  1.689335E+00
 -7.759933E-02	  1.752857E+00
 -7.749933E-02	  1.816301E+00
 -7.739933E-02	  1.879668E+00
 -7.729933E-02	  1.942956E+00
 -7.719933E-02	  2.006167E+00
 -7.709933E-02	  2.069300E+00
 -7.699933E-02	  2.132355E+00
 -7.689934E-02	  2.195332E+00
 -7.679934E-02	  2.258231E+00
 -7.669934E-02	  2.321052E+00
 -7.659934E-02	  2.383796E+00
 -7.649934E-02	  2.446461E+00
 -7.639934E-02	  2.509048E+00
 -7.629934E-02	  2.571557E+00
 -7.619934E-02	  2.633989E+00
 -7.609934E-02	  2.696342E+00
 -7.599934E-02	  2.758617E+00
 -7.589934E-02	  2.820814E+00
 -7.579935E-02	  2.882933E+00
 -7.569935E-02	  2.944974E+00
 -7.559935E-02	  3.006936E+00
 -7.549935E-02	  3.068821E+00
 -7.539935E-02	  3.130628E+00
 -7.529935E-02	 -3.090830E+00
 -7.519935E-02	 -3.029179E+00
 -7.509935E-02	 -2.967607E+00
 -7.499935E-02	 -2.906114E+00
 -7.489935E-02	 -2.844698E+00
 -7.479935E-02	 -2.783361E+00
 -7.469935E-02	 -2.722102E+00
 -7.459936E-02	 -2.660921E+00
 -7.449936E-02	 -2.599819E+00
 -7.439936E-02	 -2.538795E+00
 -7.429936E-02	 -2.477849E+00
 -7.419936E-02	 -2.416982E+00
 -7.409936E-02	 -2.356192E+00
 -7.399936E-02	 -2.295482E+00
 -7.389936E-02	 -2.234849E+00
 -7.379936E-02	 -2.174295E+00
 -7.369936E-02	 -2.113820E+00
 -7.359936E-02	 -2.053422E+00
 -7.349936E-02	 -1.993104E+00
 -7.339937E-02	 -1.932863E+00
 -7.329937E-02	 -1.872702E+00
 -7.319937E-02	 -1.812618E+00
 -7.309937E-02	 -1.752613E+00
 -7.299937E-02	 -1.692687E+00
 -7.289937E-02	 -1.632839E+00
 -7.279937E-02	 -1.573070E+00
 -7.269937E-02	 -1.513379E+00
 -7.259937E-02	 -1.453767E+00
 -7.249937E-02	 -1.394234E+00
 -7.239937E-02	 -1.334779E+00
 -7.229938E-02	 -1.275402E+00
 -7.219938E-02	 -1.216104E+00
 -7.209938E-02	 -1.156885E+00
 -7.199938E-02	 -1.097745E+00
 -7.189938E-02	 -1.038683E+00
 -7.179938E-02	 -9.797001E-01
 -7.169938E-02	 -9.207957E-01
 -7.159938E-02	 -8.619700E-01
 -7.149938E-02	 -8.032230E-01
 -7.139938E-02	 -7.445548E-01
 -7.129938E-02	 -6.859654E-01
 -7.119938E-02	 -6.274547E-01
 -7.109939E-02	 -5.690228E-01
 -7.099939E-02	 -5.106697E-01
 -7.089939E-02	 -4.523954E-01
 -7.079939E-02	 -3.942000E-01
 -7.069939E-02	 -3.360834E-01
 -7.059939E-02	 -2.780456E-01
 -7.049939E-02	 -2.200867E-01
 -7.039939E-02	 -1.622067E-01
 -7.029939E-02	 -1.044056E-01
 -7.019939E-02	 -4.668345E-02
 -7.009939E-02	  1.095981E-02
 -6.999940E-02	  6.852413E-02
 -6.989940E-02	  1.260095E-01
 -6.979940E-02	  1.834159E-01
 -6.969940E-02	  2.407433E-01
 -6.959940E-02	  2.979917E-01
 -6.949940E-02	  3.551611E-01
 -6.939940E-02	  4.122515E-01
 -6.929940E-02	  4.692628E-01
 -6.919940E-02	  5.261951E-01
 -6.909940E-02	  5.830483E-01
