Listing of POP Phase Cross-Section Data

File : C:\Users\liyitong\Documents\Zemax\Autosave\Recovered\R_fu_05.zos
Title: 
Date : 2026/6/29


Phase X-Cross section surface 3 
Beam wavelength is 1.00000 µm in the media with index 1.00000 at 0.0000 (deg)
Center, Y = 0.0000E+00
Beam Width X = 1.17870E-01, Y = 1.17870E-01 Millimeters
Grid size (X by Y): 2048 by 2048


  X Coordinate	    Phase (rad)
 -8.670000E-02	  1.570774E+00
 -8.660000E-02	  1.570774E+00
 -8.650000E-02	  1.570773E+00
 -8.640000E-02	  1.570773E+00
 -8.630000E-02	  1.570773E+00
 -8.620000E-02	  1.570772E+00
 -8.610000E-02	  1.570772E+00
 -8.600000E-02	  1.570772E+00
 -8.590000E-02	  1.570772E+00
 -8.580000E-02	  1.570771E+00
 -8.570000E-02	  1.570771E+00
 -8.560000E-02	  1.570771E+00
 -8.550000E-02	  1.570770E+00
 -8.540000E-02	  1.570770E+00
 -8.530000E-02	  1.570770E+00
 -8.520000E-02	  1.570770E+00
 -8.510000E-02	  1.570769E+00
 -8.500000E-02	  1.570769E+00
 -8.490000E-02	  1.570769E+00
 -8.480000E-02	  1.570768E+00
 -8.470000E-02	  1.570768E+00
 -8.460000E-02	  1.570768E+00
 -8.450000E-02	  1.570767E+00
 -8.440000E-02	  1.570767E+00
 -8.430000E-02	  1.570767E+00
 -8.420000E-02	  1.570766E+00
 -8.410000E-02	  1.570766E+00
 -8.400000E-02	  1.570766E+00
 -8.390000E-02	  1.570766E+00
 -8.380000E-02	  1.570765E+00
 -8.370000E-02	  1.570765E+00
 -8.360000E-02	  1.570765E+00
 -8.350000E-02	  1.570764E+00
 -8.340000E-02	  1.570764E+00
 -8.330000E-02	  1.570764E+00
 -8.320000E-02	  1.570763E+00
 -8.310000E-02	  1.570763E+00
 -8.300000E-02	  1.570763E+00
 -8.290000E-02	  1.570762E+00
 -8.280000E-02	  1.570762E+00
 -8.270000E-02	  1.570762E+00
 -8.260000E-02	  1.570761E+00
 -8.250000E-02	  1.570761E+00
 -8.240000E-02	  1.570761E+00
 -8.230000E-02	  1.570760E+00
 -8.220000E-02	  1.570760E+00
 -8.210000E-02	  1.570760E+00
 -8.200000E-02	  1.570759E+00
 -8.190000E-02	  1.570759E+00
 -8.180000E-02	  1.570759E+00
 -8.170000E-02	  1.570758E+00
 -8.160000E-02	  1.570758E+00
 -8.150000E-02	  1.570758E+00
 -8.140000E-02	  1.570757E+00
 -8.130000E-02	  1.570757E+00
 -8.120000E-02	  1.570756E+00
 -8.110000E-02	  1.570756E+00
 -8.100000E-02	  1.570756E+00
 -8.090000E-02	  1.570755E+00
 -8.080000E-02	  1.570755E+00
 -8.070000E-02	  1.570755E+00
 -8.060000E-02	  1.570754E+00
 -8.050000E-02	  1.570754E+00
 -8.040000E-02	  1.570754E+00
 -8.030000E-02	  1.570753E+00
 -8.020000E-02	  1.570753E+00
 -8.010000E-02	  1.570752E+00
 -8.000000E-02	  1.570752E+00
 -7.990000E-02	  1.570752E+00
 -7.980000E-02	  1.570751E+00
 -7.970000E-02	  1.570751E+00
 -7.960000E-02	  1.570751E+00
 -7.950000E-02	  1.570750E+00
 -7.940000E-02	  1.570750E+00
 -7.930000E-02	  1.570749E+00
 -7.920000E-02	  1.570749E+00
 -7.910000E-02	  1.570749E+00
 -7.900000E-02	  1.570748E+00
 -7.890000E-02	  1.570748E+00
 -7.880000E-02	  1.570747E+00
 -7.870000E-02	  1.570747E+00
 -7.860000E-02	  1.570747E+00
 -7.850000E-02	  1.570746E+00
 -7.840000E-02	  1.570746E+00
 -7.830000E-02	  1.570746E+00
 -7.820000E-02	  1.570745E+00
 -7.810000E-02	  1.570745E+00
 -7.800000E-02	  1.570744E+00
 -7.790000E-02	  1.570744E+00
 -7.780000E-02	  1.570744E+00
 -7.770000E-02	  1.570743E+00
 -7.760000E-02	  1.570743E+00
 -7.750000E-02	  1.570742E+00
 -7.740000E-02	  1.570742E+00
 -7.730000E-02	  1.570741E+00
 -7.720000E-02	  1.570741E+00
 -7.710000E-02	  1.570741E+00
 -7.700000E-02	  1.570740E+00
 -7.690000E-02	  1.570740E+00
 -7.680000E-02	  1.570739E+00
 -7.670000E-02	  1.570739E+00
 -7.660000E-02	  1.570739E+00
 -7.650000E-02	  1.570738E+00
 -7.640000E-02	  1.570738E+00
 -7.630000E-02	  1.570737E+00
 -7.620000E-02	  1.570737E+00
 -7.610000E-02	  1.570736E+00
 -7.600000E-02	  1.570736E+00
 -7.590000E-02	  1.570736E+00
 -7.580000E-02	  1.570735E+00
 -7.570000E-02	  1.570735E+00
 -7.560000E-02	  1.570734E+00
 -7.550000E-02	  1.570734E+00
 -7.540000E-02	  1.570733E+00
 -7.530000E-02	  1.570733E+00
 -7.520000E-02	  1.570733E+00
 -7.510000E-02	  1.570732E+00
 -7.500000E-02	  1.570732E+00
 -7.490000E-02	  1.570731E+00
 -7.480000E-02	  1.570731E+00
 -7.470000E-02	  1.570730E+00
 -7.460000E-02	  1.570730E+00
 -7.450000E-02	  1.570729E+00
 -7.440000E-02	  1.570729E+00
 -7.430000E-02	  1.570729E+00
 -7.420000E-02	  1.570728E+00
 -7.410000E-02	  1.570728E+00
 -7.400000E-02	  1.570727E+00
 -7.390000E-02	  1.570727E+00
 -7.380000E-02	  1.570726E+00
 -7.370000E-02	  1.570726E+00
 -7.360000E-02	  1.570725E+00
 -7.350000E-02	  1.570725E+00
 -7.340000E-02	  1.570725E+00
 -7.330000E-02	  1.570724E+00
 -7.320000E-02	  1.570724E+00
 -7.310000E-02	  1.570723E+00
 -7.300000E-02	  1.570723E+00
 -7.290000E-02	  1.570722E+00
 -7.280000E-02	  1.570722E+00
 -7.270000E-02	  1.570721E+00
 -7.260000E-02	  1.570721E+00
 -7.250000E-02	  1.570720E+00
 -7.240000E-02	  1.570720E+00
 -7.230000E-02	  1.570719E+00
 -7.220000E-02	  1.570719E+00
 -7.210000E-02	  1.570718E+00
 -7.200000E-02	  1.570718E+00
 -7.190000E-02	  1.570717E+00
 -7.180000E-02	  1.570717E+00
 -7.170000E-02	  1.570717E+00
 -7.160000E-02	  1.570716E+00
 -7.150000E-02	  1.570716E+00
 -7.140000E-02	  1.570715E+00
 -7.130000E-02	  1.570715E+00
 -7.120000E-02	  1.570714E+00
 -7.110000E-02	  1.570714E+00
 -7.100000E-02	  1.570713E+00
