Listing of POP Phase Cross-Section Data

File : D:\BTS\R_fu_05.zos
Title: 
Date : 2026/6/29


Phase X-Cross section surface 3 
Beam wavelength is 1.00000 µm in the media with index 1.00000 at 0.0000 (deg)
Center, Y = 0.0000E+00
Beam Width X = 1.63395E-01, Y = 1.63395E-01 Millimeters
Grid size (X by Y): 2048 by 2048


  X Coordinate	    Phase (rad)
 -2.165000E-01	  1.577820E+00
 -2.162500E-01	  1.577790E+00
 -2.160000E-01	  1.577760E+00
 -2.157500E-01	  1.577729E+00
 -2.155000E-01	  1.577699E+00
 -2.152500E-01	  1.577668E+00
 -2.150000E-01	  1.577637E+00
 -2.147500E-01	  1.577607E+00
 -2.145000E-01	  1.577576E+00
 -2.142500E-01	  1.577545E+00
 -2.140000E-01	  1.577515E+00
 -2.137500E-01	  1.577484E+00
 -2.135000E-01	  1.577453E+00
 -2.132500E-01	  1.577422E+00
 -2.130000E-01	  1.577391E+00
 -2.127500E-01	  1.577360E+00
 -2.125000E-01	  1.577329E+00
 -2.122500E-01	  1.577298E+00
 -2.120000E-01	  1.577267E+00
 -2.117500E-01	  1.577236E+00
 -2.115000E-01	  1.577205E+00
 -2.112500E-01	  1.577174E+00
 -2.110000E-01	  1.577143E+00
 -2.107500E-01	  1.577112E+00
 -2.105000E-01	  1.577080E+00
 -2.102500E-01	  1.577049E+00
 -2.100000E-01	  1.577018E+00
 -2.097500E-01	  1.576987E+00
 -2.095000E-01	  1.576956E+00
 -2.092500E-01	  1.576924E+00
 -2.090000E-01	  1.576893E+00
 -2.087500E-01	  1.576862E+00
 -2.085000E-01	  1.576830E+00
 -2.082500E-01	  1.576799E+00
 -2.080000E-01	  1.576768E+00
 -2.077500E-01	  1.576736E+00
 -2.075000E-01	  1.576705E+00
 -2.072500E-01	  1.576674E+00
 -2.070000E-01	  1.576642E+00
 -2.067500E-01	  1.576611E+00
 -2.065000E-01	  1.576580E+00
 -2.062500E-01	  1.576548E+00
 -2.060000E-01	  1.576517E+00
 -2.057500E-01	  1.576486E+00
 -2.055000E-01	  1.576454E+00
 -2.052500E-01	  1.576423E+00
 -2.050000E-01	  1.576392E+00
 -2.047500E-01	  1.576360E+00
 -2.045000E-01	  1.576329E+00
