Listing of POP Phase Cross-Section Data

File : C:\Users\liyitong\Documents\Zemax\Autosave\Recovered\R_fu_05.zos
Title: 
Date : 2026/6/29


Phase X-Cross section surface 4 
Beam wavelength is 1.00000 µm in the media with index 1.00000 at 0.0000 (deg)
Center, Y = 0.0000E+00
Beam Width X = 1.17923E-01, Y = 1.17923E-01 Millimeters
Grid size (X by Y): 2048 by 2048


  X Coordinate	    Phase (rad)
 -8.669998E-02	  6.173782E-01
 -8.659998E-02	  6.195003E-01
 -8.649998E-02	  6.216202E-01
 -8.639998E-02	  6.237378E-01
 -8.629998E-02	  6.258531E-01
 -8.619998E-02	  6.279663E-01
 -8.609998E-02	  6.300772E-01
 -8.599998E-02	  6.321858E-01
 -8.589998E-02	  6.342922E-01
 -8.579998E-02	  6.363964E-01
 -8.569998E-02	  6.384984E-01
 -8.559998E-02	  6.405981E-01
 -8.549998E-02	  6.426955E-01
 -8.539998E-02	  6.447908E-01
 -8.529998E-02	  6.468837E-01
 -8.519998E-02	  6.489745E-01
 -8.509998E-02	  6.510630E-01
 -8.499998E-02	  6.531492E-01
 -8.489998E-02	  6.552332E-01
 -8.479998E-02	  6.573150E-01
 -8.469998E-02	  6.593945E-01
 -8.459998E-02	  6.614718E-01
 -8.449998E-02	  6.635468E-01
 -8.439998E-02	  6.656195E-01
 -8.429998E-02	  6.676901E-01
 -8.419998E-02	  6.697583E-01
 -8.409998E-02	  6.718243E-01
 -8.399998E-02	  6.738881E-01
 -8.389998E-02	  6.759496E-01
 -8.379998E-02	  6.780089E-01
 -8.369998E-02	  6.800659E-01
 -8.359998E-02	  6.821207E-01
 -8.349998E-02	  6.841732E-01
 -8.339998E-02	  6.862234E-01
 -8.329998E-02	  6.882714E-01
 -8.319998E-02	  6.903171E-01
 -8.309998E-02	  6.923606E-01
 -8.299998E-02	  6.944018E-01
 -8.289998E-02	  6.964408E-01
 -8.279998E-02	  6.984775E-01
 -8.269998E-02	  7.005119E-01
 -8.259998E-02	  7.025441E-01
 -8.249998E-02	  7.045740E-01
 -8.239998E-02	  7.066016E-01
 -8.229998E-02	  7.086270E-01
 -8.219998E-02	  7.106502E-01
 -8.209998E-02	  7.126710E-01
 -8.199998E-02	  7.146896E-01
 -8.189998E-02	  7.167060E-01
 -8.179998E-02	  7.187200E-01
 -8.169998E-02	  7.207318E-01
 -8.159998E-02	  7.227413E-01
 -8.149998E-02	  7.247486E-01
 -8.139998E-02	  7.267536E-01
 -8.129998E-02	  7.287563E-01
 -8.119998E-02	  7.307568E-01
 -8.109998E-02	  7.327550E-01
 -8.099998E-02	  7.347509E-01
 -8.089998E-02	  7.367445E-01
 -8.079998E-02	  7.387359E-01
 -8.069998E-02	  7.407250E-01
 -8.059998E-02	  7.427118E-01
 -8.049998E-02	  7.446963E-01
 -8.039998E-02	  7.466786E-01
 -8.029998E-02	  7.486586E-01
 -8.019998E-02	  7.506363E-01
 -8.009998E-02	  7.526117E-01
 -7.999998E-02	  7.545849E-01
 -7.989998E-02	  7.565557E-01
 -7.979998E-02	  7.585243E-01
 -7.969998E-02	  7.604907E-01
 -7.959998E-02	  7.624547E-01
 -7.949998E-02	  7.644164E-01
 -7.939998E-02	  7.663759E-01
 -7.929998E-02	  7.683331E-01
 -7.919998E-02	  7.702880E-01
 -7.909998E-02	  7.722406E-01
 -7.899998E-02	  7.741910E-01
 -7.889998E-02	  7.761390E-01
 -7.879998E-02	  7.780848E-01
 -7.869998E-02	  7.800282E-01
 -7.859998E-02	  7.819694E-01
 -7.849998E-02	  7.839083E-01
 -7.839998E-02	  7.858449E-01
 -7.829998E-02	  7.877793E-01
 -7.819998E-02	  7.897113E-01
 -7.809998E-02	  7.916410E-01
 -7.799998E-02	  7.935685E-01
 -7.789998E-02	  7.954936E-01
 -7.779998E-02	  7.974165E-01
 -7.769998E-02	  7.993371E-01
 -7.759998E-02	  8.012553E-01
 -7.749998E-02	  8.031713E-01
 -7.739998E-02	  8.050850E-01
 -7.729998E-02	  8.069964E-01
 -7.719998E-02	  8.089055E-01
 -7.709998E-02	  8.108123E-01
 -7.699998E-02	  8.127168E-01
 -7.689998E-02	  8.146190E-01
 -7.679998E-02	  8.165189E-01
 -7.669998E-02	  8.184165E-01
 -7.659998E-02	  8.203118E-01
 -7.649998E-02	  8.222047E-01
 -7.639998E-02	  8.240954E-01
 -7.629998E-02	  8.259838E-01
 -7.619998E-02	  8.278699E-01
 -7.609998E-02	  8.297537E-01
 -7.599998E-02	  8.316352E-01
 -7.589998E-02	  8.335144E-01
 -7.579998E-02	  8.353912E-01
 -7.569998E-02	  8.372658E-01
 -7.559998E-02	  8.391380E-01
 -7.549998E-02	  8.410080E-01
 -7.539998E-02	  8.428756E-01
 -7.529998E-02	  8.447410E-01
 -7.519998E-02	  8.466040E-01
 -7.509998E-02	  8.484647E-01
 -7.499998E-02	  8.503231E-01
 -7.489998E-02	  8.521792E-01
 -7.479998E-02	  8.540329E-01
 -7.469998E-02	  8.558844E-01
 -7.459998E-02	  8.577336E-01
 -7.449998E-02	  8.595804E-01
 -7.439998E-02	  8.614249E-01
 -7.429998E-02	  8.632671E-01
 -7.419998E-02	  8.651070E-01
 -7.409998E-02	  8.669446E-01
 -7.399998E-02	  8.687798E-01
 -7.389998E-02	  8.706128E-01
 -7.379998E-02	  8.724434E-01
 -7.369998E-02	  8.742717E-01
 -7.359998E-02	  8.760977E-01
 -7.349998E-02	  8.779213E-01
 -7.339998E-02	  8.797427E-01
 -7.329998E-02	  8.815617E-01
 -7.319998E-02	  8.833784E-01
 -7.309998E-02	  8.851927E-01
 -7.299998E-02	  8.870048E-01
 -7.289998E-02	  8.888145E-01
 -7.279998E-02	  8.906219E-01
 -7.269998E-02	  8.924270E-01
 -7.259998E-02	  8.942297E-01
 -7.249998E-02	  8.960301E-01
 -7.239998E-02	  8.978282E-01
 -7.229998E-02	  8.996240E-01
 -7.219998E-02	  9.014174E-01
 -7.209998E-02	  9.032086E-01
 -7.199998E-02	  9.049973E-01
 -7.189998E-02	  9.067838E-01
 -7.179998E-02	  9.085679E-01
 -7.169998E-02	  9.103497E-01
 -7.159998E-02	  9.121291E-01
 -7.149998E-02	  9.139063E-01
 -7.139998E-02	  9.156811E-01
 -7.129998E-02	  9.174535E-01
 -7.119998E-02	  9.192236E-01
 -7.109998E-02	  9.209914E-01
 -7.099998E-02	  9.227569E-01
 -7.089998E-02	  9.245200E-01
 -7.079998E-02	  9.262808E-01
 -7.069998E-02	  9.280392E-01
 -7.059998E-02	  9.297953E-01
 -7.049998E-02	  9.315491E-01
 -7.039998E-02	  9.333005E-01
 -7.029998E-02	  9.350496E-01
 -7.019998E-02	  9.367963E-01
 -7.009998E-02	  9.385407E-01
 -6.999998E-02	  9.402828E-01
 -6.989998E-02	  9.420225E-01
 -6.979998E-02	  9.437599E-01
 -6.969998E-02	  9.454949E-01
 -6.959998E-02	  9.472276E-01
 -6.949998E-02	  9.489579E-01
 -6.939998E-02	  9.506859E-01
 -6.929998E-02	  9.524116E-01
 -6.919998E-02	  9.541349E-01
 -6.909998E-02	  9.558558E-01
 -6.899998E-02	  9.575744E-01
 -6.889998E-02	  9.592907E-01
 -6.879998E-02	  9.610046E-01
 -6.869998E-02	  9.627162E-01
 -6.859998E-02	  9.644254E-01
 -6.849998E-02	  9.661323E-01
 -6.839998E-02	  9.678368E-01
 -6.829998E-02	  9.695389E-01
 -6.819998E-02	  9.712387E-01
 -6.809998E-02	  9.729362E-01
 -6.799998E-02	  9.746313E-01
 -6.789998E-02	  9.763240E-01
 -6.779998E-02	  9.780144E-01
 -6.769998E-02	  9.797025E-01
 -6.759998E-02	  9.813881E-01
 -6.749998E-02	  9.830715E-01
 -6.739998E-02	  9.847524E-01
 -6.729998E-02	  9.864310E-01
 -6.719998E-02	  9.881073E-01
