Listing of POP Phase Cross-Section Data

File : C:\Users\liyitong\Documents\Zemax\Autosave\Recovered\R_fu_05.zos
Title: 
Date : 2026/6/29


Phase X-Cross section surface 4 
Beam wavelength is 1.00000 µm in the media with index 1.00000 at 0.0000 (deg)
Center, Y = 0.0000E+00
Beam Width X = 1.14955E-01, Y = 1.14955E-01 Millimeters
Grid size (X by Y): 2048 by 2048


  X Coordinate	    Phase (rad)
 -7.640099E-02	 -9.691634E-02
 -7.630099E-02	 -1.895652E-01
 -7.620099E-02	 -2.821012E-01
 -7.610099E-02	 -3.745242E-01
 -7.600098E-02	 -4.668344E-01
 -7.590098E-02	 -5.590315E-01
 -7.580098E-02	 -6.511156E-01
 -7.570098E-02	 -7.430867E-01
 -7.560098E-02	 -8.349447E-01
 -7.550098E-02	 -9.266895E-01
 -7.540098E-02	 -1.018321E+00
 -7.530098E-02	 -1.109840E+00
 -7.520097E-02	 -1.201245E+00
 -7.510097E-02	 -1.292537E+00
 -7.500097E-02	 -1.383716E+00
 -7.490097E-02	 -1.474782E+00
 -7.480097E-02	 -1.565734E+00
 -7.470097E-02	 -1.656573E+00
 -7.460097E-02	 -1.747298E+00
 -7.450097E-02	 -1.837910E+00
 -7.440096E-02	 -1.928409E+00
 -7.430096E-02	 -2.018794E+00
 -7.420096E-02	 -2.109065E+00
 -7.410096E-02	 -2.199223E+00
 -7.400096E-02	 -2.289268E+00
 -7.390096E-02	 -2.379198E+00
 -7.380096E-02	 -2.469016E+00
 -7.370096E-02	 -2.558719E+00
 -7.360095E-02	 -2.648309E+00
 -7.350095E-02	 -2.737785E+00
 -7.340095E-02	 -2.827147E+00
 -7.330095E-02	 -2.916395E+00
 -7.320095E-02	 -3.005530E+00
 -7.310095E-02	 -3.094550E+00
 -7.300095E-02	  3.099728E+00
 -7.290094E-02	  3.010935E+00
 -7.280094E-02	  2.922256E+00
 -7.270094E-02	  2.833692E+00
 -7.260094E-02	  2.745241E+00
 -7.250094E-02	  2.656904E+00
 -7.240094E-02	  2.568681E+00
 -7.230094E-02	  2.480573E+00
 -7.220094E-02	  2.392578E+00
 -7.210093E-02	  2.304698E+00
 -7.200093E-02	  2.216932E+00
 -7.190093E-02	  2.129280E+00
 -7.180093E-02	  2.041743E+00
 -7.170093E-02	  1.954320E+00
 -7.160093E-02	  1.867011E+00
 -7.150093E-02	  1.779817E+00
 -7.140093E-02	  1.692736E+00
 -7.130092E-02	  1.605771E+00
 -7.120092E-02	  1.518920E+00
 -7.110092E-02	  1.432183E+00
 -7.100092E-02	  1.345561E+00
 -7.090092E-02	  1.259053E+00
 -7.080092E-02	  1.172660E+00
 -7.070092E-02	  1.086382E+00
 -7.060091E-02	  1.000218E+00
 -7.050091E-02	  9.141690E-01
 -7.040091E-02	  8.282347E-01
 -7.030091E-02	  7.424150E-01
 -7.020091E-02	  6.567101E-01
 -7.010091E-02	  5.711201E-01
 -7.000091E-02	  4.856448E-01
 -6.990091E-02	  4.002844E-01
 -6.980090E-02	  3.150389E-01
 -6.970090E-02	  2.299083E-01
 -6.960090E-02	  1.448927E-01
 -6.950090E-02	  5.999200E-02
 -6.940090E-02	 -2.479366E-02
 -6.930090E-02	 -1.094643E-01
 -6.920090E-02	 -1.940199E-01
 -6.910090E-02	 -2.784603E-01
 -6.900089E-02	 -3.627857E-01
 -6.890089E-02	 -4.469958E-01
 -6.880089E-02	 -5.310908E-01
 -6.870089E-02	 -6.150706E-01
 -6.860089E-02	 -6.989352E-01
 -6.850089E-02	 -7.826844E-01
 -6.840089E-02	 -8.663184E-01
 -6.830089E-02	 -9.498370E-01
 -6.820088E-02	 -1.033240E+00
 -6.810088E-02	 -1.116528E+00
 -6.800088E-02	 -1.199701E+00
 -6.790088E-02	 -1.282758E+00
 -6.780088E-02	 -1.365699E+00
 -6.770088E-02	 -1.448525E+00
 -6.760088E-02	 -1.531236E+00
 -6.750087E-02	 -1.613831E+00
 -6.740087E-02	 -1.696310E+00
 -6.730087E-02	 -1.778674E+00
 -6.720087E-02	 -1.860922E+00
 -6.710087E-02	 -1.943054E+00
 -6.700087E-02	 -2.025071E+00
 -6.690087E-02	 -2.106972E+00
 -6.680087E-02	 -2.188757E+00
 -6.670086E-02	 -2.270426E+00
 -6.660086E-02	 -2.351979E+00
 -6.650086E-02	 -2.433417E+00
 -6.640086E-02	 -2.514739E+00
 -6.630086E-02	 -2.595945E+00
 -6.620086E-02	 -2.677035E+00
 -6.610086E-02	 -2.758009E+00
 -6.600086E-02	 -2.838866E+00
 -6.590085E-02	 -2.919608E+00
 -6.580085E-02	 -3.000234E+00
 -6.570085E-02	 -3.080744E+00
 -6.560085E-02	  3.122048E+00
 -6.550085E-02	  3.041770E+00
 -6.540085E-02	  2.961609E+00
 -6.530085E-02	  2.881564E+00
 -6.520085E-02	  2.801635E+00
 -6.510084E-02	  2.721822E+00
 -6.500084E-02	  2.642126E+00
 -6.490084E-02	  2.562546E+00
 -6.480084E-02	  2.483082E+00
 -6.470084E-02	  2.403735E+00
 -6.460084E-02	  2.324504E+00
 -6.450084E-02	  2.245389E+00
 -6.440083E-02	  2.166391E+00
 -6.430083E-02	  2.087510E+00
 -6.420083E-02	  2.008745E+00
 -6.410083E-02	  1.930096E+00
 -6.400083E-02	  1.851564E+00
 -6.390083E-02	  1.773149E+00
 -6.380083E-02	  1.694850E+00
 -6.370083E-02	  1.616668E+00
 -6.360082E-02	  1.538603E+00
 -6.350082E-02	  1.460654E+00
 -6.340082E-02	  1.382822E+00
 -6.330082E-02	  1.305107E+00
 -6.320082E-02	  1.227508E+00
 -6.310082E-02	  1.150027E+00
 -6.300082E-02	  1.072662E+00
 -6.290082E-02	  9.954138E-01
 -6.280081E-02	  9.182828E-01
 -6.270081E-02	  8.412687E-01
 -6.260081E-02	  7.643715E-01
 -6.250081E-02	  6.875913E-01
 -6.240081E-02	  6.109282E-01
 -6.230081E-02	  5.343820E-01
 -6.220081E-02	  4.579529E-01
 -6.210080E-02	  3.816409E-01
 -6.200080E-02	  3.054460E-01
 -6.190080E-02	  2.293683E-01
 -6.180080E-02	  1.534077E-01
 -6.170080E-02	  7.756429E-02
 -6.160080E-02	  1.838120E-03
 -6.150080E-02	 -7.377081E-02
 -6.140080E-02	 -1.492625E-01
 -6.130079E-02	 -2.246368E-01
 -6.120079E-02	 -2.998938E-01
 -6.110079E-02	 -3.750335E-01
 -6.100079E-02	 -4.500558E-01
 -6.090079E-02	 -5.249607E-01
 -6.080079E-02	 -5.997481E-01
 -6.070079E-02	 -6.744181E-01
 -6.060079E-02	 -7.489706E-01
 -6.050078E-02	 -8.234056E-01
 -6.040078E-02	 -8.977231E-01
 -6.030078E-02	 -9.719229E-01
 -6.020078E-02	 -1.046005E+00
 -6.010078E-02	 -1.119970E+00
 -6.000078E-02	 -1.193817E+00
 -5.990078E-02	 -1.267546E+00
 -5.980078E-02	 -1.341158E+00
 -5.970077E-02	 -1.414652E+00
 -5.960077E-02	 -1.488028E+00
 -5.950077E-02	 -1.561286E+00
 -5.940077E-02	 -1.634427E+00
 -5.930077E-02	 -1.707450E+00
 -5.920077E-02	 -1.780355E+00
 -5.910077E-02	 -1.853142E+00
 -5.900076E-02	 -1.925811E+00
 -5.890076E-02	 -1.998362E+00
 -5.880076E-02	 -2.070796E+00
 -5.870076E-02	 -2.143111E+00
 -5.860076E-02	 -2.215308E+00
 -5.850076E-02	 -2.287387E+00
 -5.840076E-02	 -2.359349E+00
 -5.830076E-02	 -2.431192E+00
 -5.820075E-02	 -2.502917E+00
 -5.810075E-02	 -2.574523E+00
 -5.800075E-02	 -2.646012E+00
 -5.790075E-02	 -2.717383E+00
 -5.780075E-02	 -2.788635E+00
 -5.770075E-02	 -2.859769E+00
 -5.760075E-02	 -2.930785E+00
 -5.750075E-02	 -3.001682E+00
 -5.740074E-02	 -3.072462E+00
 -5.730074E-02	  3.140063E+00
 -5.720074E-02	  3.069520E+00
 -5.710074E-02	  2.999096E+00
 -5.700074E-02	  2.928791E+00
 -5.690074E-02	  2.858603E+00
 -5.680074E-02	  2.788535E+00
 -5.670073E-02	  2.718584E+00
 -5.660073E-02	  2.648752E+00
 -5.650073E-02	  2.579039E+00
 -5.640073E-02	  2.509444E+00
 -5.630073E-02	  2.439968E+00
 -5.620073E-02	  2.370611E+00
 -5.610073E-02	  2.301372E+00
 -5.600073E-02	  2.232252E+00
 -5.590072E-02	  2.163250E+00
 -5.580072E-02	  2.094367E+00
 -5.570072E-02	  2.025603E+00
 -5.560072E-02	  1.956958E+00
 -5.550072E-02	  1.888431E+00
 -5.540072E-02	  1.820024E+00
 -5.530072E-02	  1.751735E+00
 -5.520072E-02	  1.683565E+00
 -5.510071E-02	  1.615514E+00
 -5.500071E-02	  1.547581E+00
 -5.490071E-02	  1.479768E+00
 -5.480071E-02	  1.412074E+00
 -5.470071E-02	  1.344498E+00
 -5.460071E-02	  1.277042E+00
 -5.450071E-02	  1.209704E+00
 -5.440071E-02	  1.142486E+00
 -5.430070E-02	  1.075387E+00
 -5.420070E-02	  1.008407E+00
 -5.410070E-02	  9.415455E-01
 -5.400070E-02	  8.748036E-01
 -5.390070E-02	  8.081808E-01
 -5.380070E-02	  7.416773E-01
 -5.370070E-02	  6.752929E-01
 -5.360069E-02	  6.090278E-01
 -5.350069E-02	  5.428820E-01
 -5.340069E-02	  4.768554E-01
 -5.330069E-02	  4.109482E-01
 -5.320069E-02	  3.451603E-01
 -5.310069E-02	  2.794917E-01
 -5.300069E-02	  2.139425E-01
 -5.290069E-02	  1.485128E-01
 -5.280068E-02	  8.320240E-02
 -5.270068E-02	  1.801149E-02
 -5.260068E-02	 -4.705994E-02
 -5.250068E-02	 -1.120119E-01
 -5.240068E-02	 -1.768443E-01
 -5.230068E-02	 -2.415572E-01
 -5.220068E-02	 -3.061505E-01
 -5.210068E-02	 -3.706242E-01
 -5.200067E-02	 -4.349783E-01
 -5.190067E-02	 -4.992128E-01
 -5.180067E-02	 -5.633277E-01
 -5.170067E-02	 -6.273228E-01
 -5.160067E-02	 -6.911983E-01
 -5.150067E-02	 -7.549540E-01
 -5.140067E-02	 -8.185900E-01
 -5.130066E-02	 -8.821062E-01
 -5.120066E-02	 -9.455026E-01
 -5.110066E-02	 -1.008779E+00
 -5.100066E-02	 -1.071936E+00
 -5.090066E-02	 -1.134973E+00
 -5.080066E-02	 -1.197890E+00
 -5.070066E-02	 -1.260687E+00
 -5.060066E-02	 -1.323364E+00
 -5.050065E-02	 -1.385921E+00
 -5.040065E-02	 -1.448359E+00
 -5.030065E-02	 -1.510676E+00
 -5.020065E-02	 -1.572873E+00
 -5.010065E-02	 -1.634950E+00
 -5.000065E-02	 -1.696908E+00
 -4.990065E-02	 -1.758745E+00
 -4.980065E-02	 -1.820462E+00
 -4.970064E-02	 -1.882059E+00
 -4.960064E-02	 -1.943535E+00
 -4.950064E-02	 -2.004892E+00
 -4.940064E-02	 -2.066128E+00
 -4.930064E-02	 -2.127244E+00
 -4.920064E-02	 -2.188240E+00
 -4.910064E-02	 -2.249116E+00
 -4.900064E-02	 -2.309871E+00
 -4.890063E-02	 -2.370506E+00
 -4.880063E-02	 -2.431021E+00
 -4.870063E-02	 -2.491415E+00
 -4.860063E-02	 -2.551689E+00
 -4.850063E-02	 -2.611843E+00
 -4.840063E-02	 -2.671876E+00
 -4.830063E-02	 -2.731789E+00
 -4.820062E-02	 -2.791581E+00
 -4.810062E-02	 -2.851253E+00
 -4.800062E-02	 -2.910805E+00
 -4.790062E-02	 -2.970235E+00
 -4.780062E-02	 -3.029546E+00
 -4.770062E-02	 -3.088736E+00
 -4.760062E-02	  3.135381E+00
 -4.750062E-02	  3.076432E+00
 -4.740061E-02	  3.017604E+00
 -4.730061E-02	  2.958897E+00
 -4.720061E-02	  2.900310E+00
 -4.710061E-02	  2.841844E+00
 -4.700061E-02	  2.783499E+00
 -4.690061E-02	  2.725274E+00
 -4.680061E-02	  2.667170E+00
 -4.670061E-02	  2.609187E+00
 -4.660060E-02	  2.551325E+00
 -4.650060E-02	  2.493583E+00
 -4.640060E-02	  2.435963E+00
 -4.630060E-02	  2.378463E+00
 -4.620060E-02	  2.321084E+00
 -4.610060E-02	  2.263826E+00
 -4.600060E-02	  2.206689E+00
 -4.590059E-02	  2.149673E+00
 -4.580059E-02	  2.092778E+00
 -4.570059E-02	  2.036003E+00
 -4.560059E-02	  1.979350E+00
 -4.550059E-02	  1.922818E+00
 -4.540059E-02	  1.866407E+00
 -4.530059E-02	  1.810116E+00
 -4.520059E-02	  1.753947E+00
 -4.510058E-02	  1.697899E+00
 -4.500058E-02	  1.641972E+00
 -4.490058E-02	  1.586167E+00
 -4.480058E-02	  1.530482E+00
 -4.470058E-02	  1.474919E+00
 -4.460058E-02	  1.419476E+00
 -4.450058E-02	  1.364155E+00
 -4.440058E-02	  1.308956E+00
 -4.430057E-02	  1.253877E+00
 -4.420057E-02	  1.198920E+00
 -4.410057E-02	  1.144084E+00
 -4.400057E-02	  1.089369E+00
 -4.390057E-02	  1.034776E+00
 -4.380057E-02	  9.803036E-01
 -4.370057E-02	  9.259530E-01
 -4.360057E-02	  8.717237E-01
 -4.350056E-02	  8.176159E-01
 -4.340056E-02	  7.636295E-01
 -4.330056E-02	  7.097645E-01
 -4.320056E-02	  6.560210E-01
 -4.310056E-02	  6.023990E-01
 -4.300056E-02	  5.488984E-01
 -4.290056E-02	  4.955194E-01
 -4.280055E-02	  4.422620E-01
 -4.270055E-02	  3.891261E-01
 -4.260055E-02	  3.361118E-01
 -4.250055E-02	  2.832191E-01
 -4.240055E-02	  2.304479E-01
 -4.230055E-02	  1.777985E-01
 -4.220055E-02	  1.252707E-01
 -4.210055E-02	  7.286453E-02
 -4.200054E-02	  2.058008E-02
 -4.190054E-02	 -3.158265E-02
 -4.180054E-02	 -8.362366E-02
 -4.170054E-02	 -1.355429E-01
 -4.160054E-02	 -1.873404E-01
 -4.150054E-02	 -2.390161E-01
 -4.140054E-02	 -2.905700E-01
 -4.130054E-02	 -3.420021E-01
 -4.120053E-02	 -3.933123E-01
 -4.110053E-02	 -4.445007E-01
 -4.100053E-02	 -4.955672E-01
 -4.090053E-02	 -5.465118E-01
 -4.080053E-02	 -5.973345E-01
 -4.070053E-02	 -6.480353E-01
 -4.060053E-02	 -6.986141E-01
 -4.050052E-02	 -7.490709E-01
 -4.040052E-02	 -7.994058E-01
 -4.030052E-02	 -8.496187E-01
 -4.020052E-02	 -8.997095E-01
 -4.010052E-02	 -9.496783E-01
 -4.000052E-02	 -9.995250E-01
 -3.990052E-02	 -1.049250E+00
 -3.980052E-02	 -1.098852E+00
 -3.970051E-02	 -1.148333E+00
 -3.960051E-02	 -1.197691E+00
 -3.950051E-02	 -1.246927E+00
 -3.940051E-02	 -1.296041E+00
 -3.930051E-02	 -1.345033E+00
 -3.920051E-02	 -1.393903E+00
 -3.910051E-02	 -1.442650E+00
 -3.900051E-02	 -1.491275E+00
 -3.890050E-02	 -1.539778E+00
 -3.880050E-02	 -1.588159E+00
 -3.870050E-02	 -1.636417E+00
 -3.860050E-02	 -1.684553E+00
 -3.850050E-02	 -1.732567E+00
 -3.840050E-02	 -1.780459E+00
 -3.830050E-02	 -1.828228E+00
 -3.820050E-02	 -1.875874E+00
 -3.810049E-02	 -1.923399E+00
 -3.800049E-02	 -1.970800E+00
 -3.790049E-02	 -2.018080E+00
 -3.780049E-02	 -2.065237E+00
 -3.770049E-02	 -2.112272E+00
 -3.760049E-02	 -2.159184E+00
 -3.750049E-02	 -2.205973E+00
 -3.740048E-02	 -2.252640E+00
 -3.730048E-02	 -2.299185E+00
 -3.720048E-02	 -2.345607E+00
 -3.710048E-02	 -2.391907E+00
 -3.700048E-02	 -2.438083E+00
 -3.690048E-02	 -2.484138E+00
 -3.680048E-02	 -2.530069E+00
 -3.670048E-02	 -2.575879E+00
 -3.660047E-02	 -2.621565E+00
 -3.650047E-02	 -2.667129E+00
 -3.640047E-02	 -2.712570E+00
 -3.630047E-02	 -2.757888E+00
 -3.620047E-02	 -2.803084E+00
 -3.610047E-02	 -2.848157E+00
 -3.600047E-02	 -2.893107E+00
 -3.590047E-02	 -2.937935E+00
 -3.580046E-02	 -2.982640E+00
 -3.570046E-02	 -3.027222E+00
 -3.560046E-02	 -3.071681E+00
 -3.550046E-02	 -3.116017E+00
 -3.540046E-02	  3.122955E+00
 -3.530046E-02	  3.078864E+00
 -3.520046E-02	  3.034896E+00
 -3.510045E-02	  2.991051E+00
 -3.500045E-02	  2.947329E+00
 -3.490045E-02	  2.903730E+00
 -3.480045E-02	  2.860254E+00
 -3.470045E-02	  2.816901E+00
 -3.460045E-02	  2.773670E+00
 -3.450045E-02	  2.730563E+00
 -3.440045E-02	  2.687579E+00
 -3.430044E-02	  2.644717E+00
 -3.420044E-02	  2.601979E+00
 -3.410044E-02	  2.559364E+00
 -3.400044E-02	  2.516872E+00
 -3.390044E-02	  2.474503E+00
 -3.380044E-02	  2.432256E+00
 -3.370044E-02	  2.390133E+00
 -3.360044E-02	  2.348134E+00
 -3.350043E-02	  2.306257E+00
 -3.340043E-02	  2.264503E+00
 -3.330043E-02	  2.222873E+00
 -3.320043E-02	  2.181366E+00
 -3.310043E-02	  2.139982E+00
 -3.300043E-02	  2.098721E+00
